round,family,symbol,seed,scenario,n_bars,total_return,sharpe,ann_volatility,max_drawdown,ci_low,ci_high,ci_excludes_zero,bh_total_return,beats_bh,positive
R3,BTC_ETH_confirmation,ETHUSDT,671194,taker_4_1,32385,-0.8997627570802517,-0.7329334937431567,0.601675571911186,-0.9450361009188972,-0.01998033944711146,0.0041574071049068845,False,-0.2190192992677874,False,False
R3,BTC_ETH_confirmation,ETHUSDT,671194,maker_2_1,32385,-0.860887592186572,-0.5858791931645175,0.6015368419859073,-0.9311438187830527,-0.018191857110130803,0.005706223704903841,False,-0.21886363421170063,False,False
R3,BTC_ETH_confirmation,ETHUSDT,671194,no_fees,32385,-0.7726004677336497,-0.3651211422599437,0.6014100668432094,-0.9051323859052537,-0.015521347539225478,0.0079417689631477,False,-0.21863013662755293,False,False
R3,BTC_ETH_confirmation,ETHUSDT,671194,gross,32385,-0.7584232414539882,-0.3379286010762553,0.6014062934190393,-0.9007135437642799,-0.015337522857418247,0.008278487489343737,False,0.009306446361522447,False,False
R3,BTC_ETH_confirmation,ETHUSDT,683778,taker_4_1,32385,-0.43159911904629444,-0.025642998924599737,0.5282860920491702,-0.8205059596240283,-0.011365536697324747,0.010815896781439972,False,-0.2190192992677874,False,False
R3,BTC_ETH_confirmation,ETHUSDT,683778,maker_2_1,32385,-0.3016442382342094,0.07973876928450148,0.5282393386495406,-0.7985954804592792,-0.010195325007798238,0.011856598945579598,False,-0.21886363421170063,False,False
R3,BTC_ETH_confirmation,ETHUSDT,683778,no_fees,32385,-0.04904241059509862,0.23782121992408292,0.5282251367412953,-0.762113071619455,-0.008434256266900838,0.013420617696628922,False,-0.21863013662755293,True,False
R3,BTC_ETH_confirmation,ETHUSDT,683778,gross,32385,0.03401630543190359,0.2807019965594948,0.5282332589111794,-0.7543581272189923,-0.008010454033774612,0.013868503223375345,False,0.009306446361522447,True,True
R3,BTC_ETH_confirmation,ETHUSDT,692467,taker_4_1,32385,-0.5374609552884375,-0.1739569609206588,0.49519872397692943,-0.7989601204021586,-0.012640337899492106,0.008816980820320086,False,-0.2190192992677874,False,False
R3,BTC_ETH_confirmation,ETHUSDT,692467,maker_2_1,32385,-0.38025420772876795,-0.014240044106026022,0.49510743341058433,-0.7376762171302951,-0.010880556073860263,0.0105166585173048,False,-0.21886363421170063,False,False
R3,BTC_ETH_confirmation,ETHUSDT,692467,no_fees,32385,-0.03896647956060384,0.22540534829606715,0.4950593197246652,-0.6526956366432333,-0.00842713198980453,0.012964779556118494,False,-0.21863013662755293,True,False
R3,BTC_ETH_confirmation,ETHUSDT,692467,gross,32385,0.03867718396514985,0.2678604026581077,0.49507169081817387,-0.628390376956729,-0.007980757007066325,0.013528126165510588,False,0.009306446361522447,True,True
R3,BTC_ETH_confirmation,ETHUSDT,693857,taker_4_1,32385,-0.6123402264852045,-0.23471021841481696,0.5188981571417334,-0.7508198201093245,-0.013982115666725426,0.007346597623227662,False,-0.2190192992677874,False,False
R3,BTC_ETH_confirmation,ETHUSDT,693857,maker_2_1,32385,-0.5019906618129839,-0.10431176178882824,0.5187593402332171,-0.7354845247585658,-0.012567710938182413,0.008726388836061529,False,-0.21886363421170063,False,False
R3,BTC_ETH_confirmation,ETHUSDT,693857,no_fees,32385,-0.274972921543177,0.0914037883946817,0.5186250889475065,-0.7122783990425978,-0.01033009700051315,0.010795080081261555,False,-0.21863013662755293,False,False
R3,BTC_ETH_confirmation,ETHUSDT,693857,gross,32385,-0.2263415978547355,0.12527304569717249,0.5186389032238645,-0.7066580447474824,-0.010011185397329274,0.011246334584931655,False,0.009306446361522447,False,False
R3,BTC_ETH_confirmation,ETHUSDT,707014,taker_4_1,32385,-0.940559169428292,-1.0728926721109537,0.5634367642200259,-0.9513585556007748,-0.021537574779466623,0.0006321290323154368,False,-0.2190192992677874,False,False
R3,BTC_ETH_confirmation,ETHUSDT,707014,maker_2_1,32385,-0.9238089049146729,-0.9540219485994704,0.5633248454760115,-0.9377137379484112,-0.020281354868729687,0.0018621640057883422,False,-0.21886363421170063,False,False
R3,BTC_ETH_confirmation,ETHUSDT,707014,no_fees,32385,-0.8894450500030328,-0.7755460463532603,0.5632159504884885,-0.9121749969205795,-0.018393903474996573,0.0037074930994232423,False,-0.21863013662755293,False,False
R3,BTC_ETH_confirmation,ETHUSDT,707014,gross,32385,-0.8803255080827905,-0.737473375365922,0.5632198053390488,-0.9052042456942537,-0.017977778293674012,0.004207243633776217,False,0.009306446361522447,False,False
R3,BTC_ETH_confirmation,ETHUSDT,765570,taker_4_1,32385,-0.9048216478338058,-0.8935568696835482,0.5455473397552255,-0.9423269532140147,-0.020935597057594384,0.002373010346322873,False,-0.2190192992677874,False,False
R3,BTC_ETH_confirmation,ETHUSDT,765570,maker_2_1,32385,-0.8795242746981938,-0.776792006769922,0.5455112902378596,-0.9324603649028895,-0.019675665039964003,0.0035409415556034046,False,-0.21886363421170063,False,False
R3,BTC_ETH_confirmation,ETHUSDT,765570,no_fees,32385,-0.8284535620844277,-0.6015421485788972,0.5455239764333001,-0.9144144064419117,-0.017653802701859015,0.005386674683744109,False,-0.21863013662755293,False,False
R3,BTC_ETH_confirmation,ETHUSDT,765570,gross,32385,-0.8186629991510905,-0.5740052035778682,0.5455330831652307,-0.909571466566157,-0.017473344916524667,0.005803549450264756,False,0.009306446361522447,False,False
R3,BTC_ETH_confirmation,ETHUSDT,891022,taker_4_1,32385,-0.7181567492860207,-0.3307215689068644,0.5609620890405184,-0.8204680475798065,-0.015435293999060396,0.008026428583484825,False,-0.2190192992677874,False,False
R3,BTC_ETH_confirmation,ETHUSDT,891022,maker_2_1,32385,-0.6370021114311246,-0.2088609785279206,0.5608561990718122,-0.791665055371208,-0.013927926064151604,0.009346426237172531,False,-0.21886363421170063,False,False
R3,BTC_ETH_confirmation,ETHUSDT,891022,no_fees,32385,-0.4695063444489105,-0.025980351479572294,0.5607715936136904,-0.7537049090572828,-0.011735316032848312,0.011369134154166639,False,-0.21863013662755293,False,False
R3,BTC_ETH_confirmation,ETHUSDT,891022,gross,32385,-0.45699700334895677,-0.014727288011540558,0.5607843398829337,-0.7488732606645906,-0.011706853830506557,0.011747340397840277,False,0.009306446361522447,False,False
R3,breakout,BTCUSDT,278037,taker_4_1,32385,-0.19115013724329977,-0.9147641576470453,0.06072651480365949,-0.33590245636623384,-0.022894383229813853,0.0004663560748747936,False,0.522747844787544,False,False
R3,breakout,BTCUSDT,278037,maker_2_1,32385,-0.13697282558054014,-0.6275280945765949,0.060590632709234,-0.3025731847545595,-0.01961419904384318,0.003185253606626971,False,0.5230520209126748,False,False
R3,breakout,BTCUSDT,278037,no_fees,32385,-0.048850594099483,-0.1939063458507297,0.060493904620605894,-0.24978371195984128,-0.014616141195271208,0.007751304219952281,False,0.5235082851004165,False,False
R3,breakout,BTCUSDT,278037,gross,32385,-0.04833699150943371,-0.1915140238239092,0.06048868051743079,-0.2492402468236422,-0.014587741687857007,0.007754281793249219,False,1.0065896149726061,False,False
R3,breakout,BTCUSDT,341110,taker_4_1,32385,-0.1460421844330546,-0.6942204692298614,0.059021359716816775,-0.2988670533341602,-0.02051774469427825,0.002634625384150338,False,0.522747844787544,False,False
R3,breakout,BTCUSDT,341110,maker_2_1,32385,-0.09212686659503677,-0.4144064425387237,0.058926461613225706,-0.2663324089378232,-0.017088884590581194,0.005274973685179555,False,0.5230520209126748,False,False
R3,breakout,BTCUSDT,341110,no_fees,32385,-0.0048276247064829025,0.006996133712959342,0.05888834481499954,-0.21506072471762838,-0.011789407982100021,0.009336348521437741,False,0.5235082851004165,False,False
R3,breakout,BTCUSDT,341110,gross,32385,-0.004290250550198271,0.009471534438330745,0.05888297483623703,-0.2144921058580408,-0.0117580330665969,0.00938224676954146,False,1.0065896149726061,False,False
R3,breakout,BTCUSDT,605142,taker_4_1,32385,-0.20901463759958971,-1.1828828478969635,0.05245509392918907,-0.30558816859675997,-0.026194081178592173,-0.0015994655000249245,False,0.522747844787544,False,False
R3,breakout,BTCUSDT,605142,maker_2_1,32385,-0.16408944900591382,-0.9018059716522737,0.05224724083115359,-0.2732982503608321,-0.023136665263987253,0.0010481478725733776,False,0.5230520209126748,False,False
R3,breakout,BTCUSDT,605142,no_fees,32385,-0.09189128005106717,-0.47500979628482204,0.05204069118693905,-0.22203969443768778,-0.01813856712372886,0.005373707943805791,False,0.5235082851004165,False,False
R3,breakout,BTCUSDT,605142,gross,32385,-0.09245096939075315,-0.478219228895777,0.05204017462609979,-0.22235623337966315,-0.01815321953493333,0.005345375907069878,False,1.0065896149726061,False,False
R3,breakout,BTCUSDT,671194,taker_4_1,32385,-0.14291196941527484,-0.6598564140980369,0.06046375811773006,-0.2962970237154766,-0.019573030283137574,0.0032483441317848437,False,0.522747844787544,False,False
R3,breakout,BTCUSDT,671194,maker_2_1,32385,-0.08916760831313575,-0.3883167717432045,0.06039210215012113,-0.2639409824101203,-0.016484585220273896,0.00577579009990585,False,0.5230520209126748,False,False
R3,breakout,BTCUSDT,671194,no_fees,32385,-0.0021893924337907933,0.02016921494189538,0.06038571956772233,-0.2129798267952533,-0.011553902530881949,0.009852164076437419,False,0.5235082851004165,False,False
R3,breakout,BTCUSDT,671194,gross,32385,-0.002900517358328858,0.016975576260900294,0.06038526108757495,-0.21339575584884607,-0.011608766904273374,0.009826264037835573,False,1.0065896149726061,False,False
R3,breakout,BTCUSDT,683778,taker_4_1,32385,-0.1460421844330546,-0.6942204692298614,0.059021359716816775,-0.2988670533341602,-0.02051774469427825,0.002634625384150338,False,0.522747844787544,False,False
R3,breakout,BTCUSDT,683778,maker_2_1,32385,-0.09212686659503677,-0.4144064425387237,0.058926461613225706,-0.2663324089378232,-0.017088884590581194,0.005274973685179555,False,0.5230520209126748,False,False
R3,breakout,BTCUSDT,683778,no_fees,32385,-0.0048276247064829025,0.006996133712959342,0.05888834481499954,-0.21506072471762838,-0.011789407982100021,0.009336348521437741,False,0.5235082851004165,False,False
R3,breakout,BTCUSDT,683778,gross,32385,-0.004290250550198271,0.009471534438330745,0.05888297483623703,-0.2144921058580408,-0.0117580330665969,0.00938224676954146,False,1.0065896149726061,False,False
R3,breakout,BTCUSDT,692467,taker_4_1,32385,-0.13676049236427823,-0.5562699593316033,0.06745793338729482,-0.29124641916278093,-0.019127925662185304,0.0028004457262860286,False,0.522747844787544,False,False
R3,breakout,BTCUSDT,692467,maker_2_1,32385,-0.0640992968806735,-0.23247846041237322,0.06739883501086888,-0.24368285714577553,-0.014837643679522635,0.006006958839154972,False,0.5230520209126748,False,False
R3,breakout,BTCUSDT,692467,no_fees,32385,0.05648737051127406,0.2538221895070478,0.067430232691124,-0.16669870311712587,-0.00882654166694896,0.010925444168252097,False,0.5235082851004165,False,True
R3,breakout,BTCUSDT,692467,gross,32385,0.05616031888354933,0.2525866444268992,0.06742797485914301,-0.1668031086157986,-0.008857343682334177,0.010928063011493652,False,1.0065896149726061,False,True
R3,breakout,BTCUSDT,693857,taker_4_1,32385,-0.17843077058445334,-0.7673849127597234,0.06641831754627557,-0.29629702371547584,-0.01981911211132887,0.001489031548573832,False,0.522747844787544,False,False
R3,breakout,BTCUSDT,693857,maker_2_1,32385,-0.12305418837064064,-0.502657341677118,0.06631177731685614,-0.26394098241012054,-0.016597470779489646,0.004062800944525718,False,0.5230520209126748,False,False
R3,breakout,BTCUSDT,693857,no_fees,32385,-0.03293643229200893,-0.10381246055330134,0.06625054458240276,-0.21297982679525296,-0.011952112957807874,0.007721231346511632,False,0.5235082851004165,False,False
R3,breakout,BTCUSDT,693857,gross,32385,-0.03331620962375548,-0.10542596821624296,0.0662467605170396,-0.21339575584884474,-0.011979517409921554,0.007706319045254472,False,1.0065896149726061,False,False
R3,breakout,BTCUSDT,707014,taker_4_1,32385,-0.10872354839591225,-0.43684397882208426,0.06628605310915828,-0.2682269856712156,-0.01833104147324941,0.005034440418727283,False,0.522747844787544,False,False
R3,breakout,BTCUSDT,707014,maker_2_1,32385,-0.04638345154256551,-0.16103143721190416,0.06626756127810379,-0.22936638373710339,-0.01502883260666632,0.007643502219205556,False,0.5230520209126748,False,False
R3,breakout,BTCUSDT,707014,no_fees,32385,0.05537010990812652,0.25258582294279147,0.06634217626643232,-0.16757993912197144,-0.009904244829604784,0.01147740641778578,False,0.5235082851004165,False,True
R3,breakout,BTCUSDT,707014,gross,32385,0.05377929386633862,0.2464265920236233,0.06634548318254774,-0.1686814812522035,-0.009968714455891894,0.011421073781249234,False,1.0065896149726061,False,True
R3,breakout,BTCUSDT,765570,taker_4_1,32385,-0.18143126557247458,-0.7993624883309352,0.06510794914495201,-0.2988670533341602,-0.020424142213309616,0.0008628772754714787,False,0.522747844787544,False,False
R3,breakout,BTCUSDT,765570,maker_2_1,32385,-0.12590335049918244,-0.5278617769110204,0.0649797776446474,-0.26633240893782373,-0.017345033877103552,0.003561932328742869,False,0.5230520209126748,False,False
R3,breakout,BTCUSDT,765570,no_fees,32385,-0.03549336874340148,-0.11841170102169342,0.06488863687220896,-0.21506072471762838,-0.012462655741428443,0.007596948824031028,False,0.5235082851004165,False,False
R3,breakout,BTCUSDT,765570,gross,32385,-0.0346635501578928,-0.11484977337104288,0.06488033132863757,-0.21449210585804124,-0.012356393522547473,0.007627079124288289,False,1.0065896149726061,False,False
R3,breakout,BTCUSDT,891022,taker_4_1,32385,-0.16987344589792341,-0.7849173391406935,0.061746065323060664,-0.31843345611078255,-0.021340421236841916,0.0014791888680742897,False,0.522747844787544,False,False
R3,breakout,BTCUSDT,891022,maker_2_1,32385,-0.10608862945749964,-0.4615987247505058,0.06163119910019437,-0.2776151449825247,-0.017518153177653976,0.004492439898505575,False,0.5230520209126748,False,False
R3,breakout,BTCUSDT,891022,no_fees,32385,-0.0011330668179989623,0.025595179112955314,0.061579122497443316,-0.2121466530819277,-0.011699582310545091,0.009375774418448373,False,0.5235082851004165,False,False
R3,breakout,BTCUSDT,891022,gross,32385,-0.0006475609502489821,0.027726422279502668,0.06157264650856097,-0.21161841557003258,-0.011633363006948937,0.009369446541748415,False,1.0065896149726061,False,False
R3,breakout,ETHUSDT,278037,taker_4_1,32385,-0.25767464906150106,-1.0807641822635161,0.07217687188836298,-0.26476936082108504,-0.023448773722025983,-0.0009945104870930494,False,-0.2190192992677874,False,False
R3,breakout,ETHUSDT,278037,maker_2_1,32385,-0.1909654839474454,-0.7604425107673467,0.07198907947092266,-0.208036506749665,-0.020078889971641437,0.002315946291635656,False,-0.21886363421170063,True,False
R3,breakout,ETHUSDT,278037,no_fees,32385,-0.07952464033735152,-0.27635549855475317,0.07182641224222183,-0.1442239132466263,-0.014747320140125338,0.007293618049099139,False,-0.21863013662755293,True,False
R3,breakout,ETHUSDT,278037,gross,32385,-0.07826871705029814,-0.2713349379148482,0.07180256754118403,-0.14362717267629632,-0.014723233162433944,0.00732801848052975,False,0.009306446361522447,False,False
R3,breakout,ETHUSDT,341110,taker_4_1,32385,-0.3161862995349132,-1.3365914173049724,0.07482992604697251,-0.3414196203683625,-0.02676461443784233,-0.003888578387473921,False,-0.2190192992677874,False,False
R3,breakout,ETHUSDT,341110,maker_2_1,32385,-0.24964087894391906,-1.0041496288868494,0.07460546027606416,-0.2787690288173613,-0.023025208572184926,-0.000775054783637101,False,-0.21886363421170063,False,False
R3,breakout,ETHUSDT,341110,no_fees,32385,-0.13751592149464498,-0.5008858111393871,0.0743923204176426,-0.1905972302300888,-0.017100522197401085,0.004349015009567078,False,-0.21863013662755293,True,False
R3,breakout,ETHUSDT,341110,gross,32385,-0.1364939944186333,-0.4967584118965678,0.0743691492931064,-0.1900899678772301,-0.017100006770059996,0.004425991404256541,False,0.009306446361522447,False,False
R3,breakout,ETHUSDT,605142,taker_4_1,32385,-0.24161161493754768,-0.9879727122689187,0.07303272589467594,-0.2724756609992631,-0.023020032471754333,0.000634220862240331,False,-0.2190192992677874,False,False
R3,breakout,ETHUSDT,605142,maker_2_1,32385,-0.1721382419292764,-0.66509705275903,0.07285993155699978,-0.21293937214391223,-0.01937078289787342,0.004077785438468324,False,-0.21886363421170063,True,False
R3,breakout,ETHUSDT,605142,no_fees,32385,-0.05584615907178847,-0.17760857321812137,0.07272061079657388,-0.1331005725002291,-0.014433687384008999,0.008884167743460332,False,-0.21863013662755293,True,False
R3,breakout,ETHUSDT,605142,gross,32385,-0.0545579281778964,-0.17261669127986534,0.07269705539715064,-0.13249607552164688,-0.014366996401435858,0.008911113015080253,False,0.009306446361522447,False,False
R3,breakout,ETHUSDT,671194,taker_4_1,32385,-0.25767464906150106,-1.0807641822635161,0.07217687188836298,-0.26476936082108504,-0.023448773722025983,-0.0009945104870930494,False,-0.2190192992677874,False,False
R3,breakout,ETHUSDT,671194,maker_2_1,32385,-0.1909654839474454,-0.7604425107673467,0.07198907947092266,-0.208036506749665,-0.020078889971641437,0.002315946291635656,False,-0.21886363421170063,True,False
R3,breakout,ETHUSDT,671194,no_fees,32385,-0.07952464033735152,-0.27635549855475317,0.07182641224222183,-0.1442239132466263,-0.014747320140125338,0.007293618049099139,False,-0.21863013662755293,True,False
R3,breakout,ETHUSDT,671194,gross,32385,-0.07826871705029814,-0.2713349379148482,0.07180256754118403,-0.14362717267629632,-0.014723233162433944,0.00732801848052975,False,0.009306446361522447,False,False
R3,breakout,ETHUSDT,683778,taker_4_1,32385,-0.23976031830754585,-0.9386930824743729,0.07593591919224392,-0.24581351868073742,-0.02237828719164312,-5.820700421778722e-05,False,-0.2190192992677874,False,False
R3,breakout,ETHUSDT,683778,maker_2_1,32385,-0.1664531449095641,-0.6124744053875787,0.07574998476022549,-0.20172626477631117,-0.018698625783348247,0.0035621124577473484,False,-0.21886363421170063,True,False
R3,breakout,ETHUSDT,683778,no_fees,32385,-0.04306102427068992,-0.1199403505398179,0.07559202602709367,-0.1442239132466263,-0.013207986018393928,0.007999515386676826,False,-0.21863013662755293,True,False
R3,breakout,ETHUSDT,683778,gross,32385,-0.041658597054255675,-0.11475049030016013,0.0755721671504772,-0.14362717267629632,-0.01314505461070893,0.008035079941348626,False,0.009306446361522447,False,False
R3,breakout,ETHUSDT,692467,taker_4_1,32385,-0.32380456144926795,-1.272844073271544,0.08060217039453225,-0.3330573646690629,-0.025694845740952422,-0.003553746196683881,False,-0.2190192992677874,False,False
R3,breakout,ETHUSDT,692467,maker_2_1,32385,-0.25711444167494324,-0.9595910372507656,0.08041697504595714,-0.27610800372846556,-0.022008949561448114,-0.0004495231556863401,False,-0.21886363421170063,False,False
R3,breakout,ETHUSDT,692467,no_fees,32385,-0.14457663319501457,-0.4862907039941941,0.08025555208537999,-0.18831474065088993,-0.016666251455749733,0.004293391592245427,False,-0.21863013662755293,True,False
R3,breakout,ETHUSDT,692467,gross,32385,-0.14341175485794722,-0.4818683750995309,0.08023215901416104,-0.18777341059223318,-0.01656813923604149,0.004346010458552559,False,0.009306446361522447,False,False
R3,breakout,ETHUSDT,693857,taker_4_1,32385,-0.2528437506743487,-1.0282835319284631,0.07402310597960193,-0.2832506837823583,-0.02332817595480806,5.507768487500998e-06,False,-0.2190192992677874,False,False
R3,breakout,ETHUSDT,693857,maker_2_1,32385,-0.18374415852031656,-0.7069781468695645,0.07384235293347707,-0.22397329164790858,-0.02000030107746463,0.0034464863208492633,False,-0.21886363421170063,True,False
R3,breakout,ETHUSDT,693857,no_fees,32385,-0.06796076493783809,-0.22170035402172628,0.07369051517330404,-0.1442239132466263,-0.01475252851611533,0.008331005602971819,False,-0.21863013662755293,True,False
R3,breakout,ETHUSDT,693857,gross,32385,-0.06668906356367921,-0.2167873757489967,0.07366727185152626,-0.14362717267629632,-0.014717665473279191,0.008328854787046524,False,0.009306446361522447,False,False
R3,breakout,ETHUSDT,707014,taker_4_1,32385,-0.2617609694090215,-1.103728955286605,0.07203702985406729,-0.26476936082108504,-0.023842775750638028,-0.0012372393519930252,False,-0.2190192992677874,False,False
R3,breakout,ETHUSDT,707014,maker_2_1,32385,-0.19638314247787514,-0.787406856321465,0.07184510572180608,-0.208036506749665,-0.020294855932370702,0.0020068626725344373,False,-0.21886363421170063,True,False
R3,breakout,ETHUSDT,707014,no_fees,32385,-0.08733106838095839,-0.3092340664047593,0.07167479572915503,-0.1442239132466263,-0.015184556260945784,0.006866535754862312,False,-0.21863013662755293,True,False
R3,breakout,ETHUSDT,707014,gross,32385,-0.08612384149670305,-0.3043680412250947,0.07165150174149999,-0.14362717267629632,-0.015135026069487937,0.006900085248712216,False,0.009306446361522447,False,False
R3,breakout,ETHUSDT,765570,taker_4_1,32385,-0.22611506935343473,-0.8793108271153398,0.07561911664125076,-0.22974771103180103,-0.021638242599607976,0.00043329430865371107,False,-0.2190192992677874,False,False
R3,breakout,ETHUSDT,765570,maker_2_1,32385,-0.15285155396214956,-0.5572309397928226,0.07544431361246452,-0.18776355676166512,-0.017909969442513992,0.003953455651636073,False,-0.21886363421170063,True,False
R3,breakout,ETHUSDT,765570,no_fees,32385,-0.02978167090818762,-0.07118982908622551,0.07530152144245035,-0.1303040756949112,-0.012637853871909008,0.008503995707110796,False,-0.21863013662755293,True,False
R3,breakout,ETHUSDT,765570,gross,32385,-0.02835978233941472,-0.06596715066579181,0.07528158371488214,-0.1296976286932745,-0.012601803851043194,0.008501143683591119,False,0.009306446361522447,False,False
R3,breakout,ETHUSDT,891022,taker_4_1,32385,-0.2359945624827391,-0.954938564556251,0.07343705649606104,-0.2670872050909088,-0.022983351791220432,0.0005303818594876457,False,-0.2190192992677874,False,False
R3,breakout,ETHUSDT,891022,maker_2_1,32385,-0.16800524867479427,-0.6426404960548062,0.0732628156806269,-0.20901007327959642,-0.019451866558318622,0.0038277461298069637,False,-0.21886363421170063,True,False
R3,breakout,ETHUSDT,891022,no_fees,32385,-0.05454055916381095,-0.171126326149349,0.07311741469940466,-0.13190180195701362,-0.014210863511852244,0.008711007380734466,False,-0.21863013662755293,True,False
R3,breakout,ETHUSDT,891022,gross,32385,-0.05235659274303228,-0.16272503675787264,0.07307591529489448,-0.13047620864058262,-0.014162450003676294,0.00876263089853233,False,0.009306446361522447,False,False
R3,funding,BTCUSDT,278037,taker_4_1,32385,-0.29945392809999116,-0.12111802095587519,0.3339997482742988,-0.638869843130978,-0.01186424960097508,0.009463974332396983,False,0.522747844787544,False,False
R3,funding,BTCUSDT,278037,maker_2_1,32385,-0.23465949431664546,-0.04953278792774834,0.3339520785959002,-0.6102897896465779,-0.011148251140601048,0.010265069491534034,False,0.5230520209126748,False,False
R3,funding,BTCUSDT,278037,no_fees,32385,-0.12609947968722324,0.05787709275764167,0.33391689401606856,-0.569197530237342,-0.010112027492996755,0.011413284925487334,False,0.5235082851004165,False,False
R3,funding,BTCUSDT,278037,gross,32385,-0.14905337506438554,0.03630312728197486,0.3339021325847267,-0.5809260267855958,-0.010379759633634552,0.011191280247953878,False,1.0065896149726061,False,False
R3,funding,BTCUSDT,341110,taker_4_1,32385,-0.42237719399902374,-0.277800457802538,0.33378721076927614,-0.6853792029293588,-0.013967485181130805,0.007452624723002318,False,0.522747844787544,False,False
R3,funding,BTCUSDT,341110,maker_2_1,32385,-0.38331866902739486,-0.22481687242122325,0.3337642185141007,-0.6787597648850598,-0.013386048842470438,0.007982583502822023,False,0.5230520209126748,False,False
R3,funding,BTCUSDT,341110,no_fees,32385,-0.31974309179871574,-0.1453177036096017,0.3337529302068075,-0.668571903232147,-0.01249515559904677,0.008826801418253928,False,0.5235082851004165,False,False
R3,funding,BTCUSDT,341110,gross,32385,-0.3204722230709409,-0.14618177807208282,0.333756030645386,-0.6723216602352037,-0.012544529566463947,0.008982508214356331,False,1.0065896149726061,False,False
R3,funding,BTCUSDT,605142,taker_4_1,32385,-0.29718512707205735,-0.10595832975796164,0.3434770056031636,-0.5078720564002295,-0.010343425953847015,0.008630936987386257,False,0.522747844787544,False,False
R3,funding,BTCUSDT,605142,maker_2_1,32385,-0.24590593145555506,-0.0505194200679979,0.34345919992085705,-0.48624389548299896,-0.009763143282910619,0.00923071666999764,False,0.5230520209126748,False,False
R3,funding,BTCUSDT,605142,no_fees,32385,-0.16191476799758941,0.03264729640811734,0.3434580187971445,-0.45201799882352345,-0.008892051787514144,0.01012979273377616,False,0.5235082851004165,False,False
R3,funding,BTCUSDT,605142,gross,32385,-0.13143101031885485,0.060772643384394115,0.3434437427234747,-0.44835946889440104,-0.008685934286507836,0.010516491704251642,False,1.0065896149726061,False,False
R3,funding,BTCUSDT,671194,taker_4_1,32385,-0.588744258475446,-0.45777708264794054,0.372960483290248,-0.7202145550524133,-0.014579672131911912,0.00474664495162978,False,0.522747844787544,False,False
R3,funding,BTCUSDT,671194,maker_2_1,32385,-0.5492713751817385,-0.391378477668798,0.37292639572291547,-0.7075026929557222,-0.01384428181409891,0.005463656873851451,False,0.5230520209126748,False,False
R3,funding,BTCUSDT,671194,no_fees,32385,-0.48286781203210705,-0.2917341649521575,0.3729054827837645,-0.6874751063123798,-0.012776482134313564,0.006543068779415439,False,0.5235082851004165,False,False
R3,funding,BTCUSDT,671194,gross,32385,-0.4595848141184822,-0.2598375748195799,0.37287728004840365,-0.6847471549516126,-0.01253982419388045,0.0069256843070875,False,1.0065896149726061,False,False
R3,funding,BTCUSDT,683778,taker_4_1,32385,-0.5160934233689427,-0.45010474908172143,0.32138068500572503,-0.6369125037644171,-0.014879298932633246,0.004489822728242619,False,0.522747844787544,False,False
R3,funding,BTCUSDT,683778,maker_2_1,32385,-0.4809954910182046,-0.39120668314213,0.3213653703137451,-0.6181353949016737,-0.014275999785296242,0.00519476098619107,False,0.5230520209126748,False,False
R3,funding,BTCUSDT,683778,no_fees,32385,-0.4235339361738457,-0.30282774721892464,0.3213650119923829,-0.5881411894831564,-0.013397047597760935,0.006254315223352923,False,0.5235082851004165,False,False
R3,funding,BTCUSDT,683778,gross,32385,-0.40982786483389877,-0.28309664031437454,0.3213398153529724,-0.5799721209047035,-0.013269836636355961,0.006666101360802035,False,1.0065896149726061,False,False
R3,funding,BTCUSDT,692467,taker_4_1,32385,-0.39591045405282743,-0.2599072284093065,0.323313792353842,-0.6698167881029065,-0.012740478462333742,0.007167028350821954,False,0.522747844787544,False,False
R3,funding,BTCUSDT,692467,maker_2_1,32385,-0.35142634626284797,-0.20053232418901437,0.323271594006163,-0.6600937612948468,-0.012127640840872405,0.007800512607955597,False,0.5230520209126748,False,False
R3,funding,BTCUSDT,692467,no_fees,32385,-0.27850639553722845,-0.11143183168215265,0.3232345925427654,-0.6450490815727824,-0.011189003141204091,0.008738676551843728,False,0.5235082851004165,False,False
R3,funding,BTCUSDT,692467,gross,32385,-0.25912707337708407,-0.08930072523852997,0.3231955674735781,-0.6461637929226354,-0.011045490102803321,0.008964950696420334,False,1.0065896149726061,False,False
R3,funding,BTCUSDT,693857,taker_4_1,32385,-0.2733311263150001,-0.06423059309858409,0.35631650046453567,-0.6247114980730245,-0.010685803394655313,0.008351231735120418,False,0.522747844787544,False,False
R3,funding,BTCUSDT,693857,maker_2_1,32385,-0.2123197699891899,-0.0030437040488724095,0.35630100468657955,-0.5971692112175329,-0.010040334811756256,0.009039590587064958,False,0.5230520209126748,False,False
R3,funding,BTCUSDT,693857,no_fees,32385,-0.11109662230741613,0.08873994378936065,0.3563045214686039,-0.5551815050877873,-0.009184432928774282,0.010080368157014253,False,0.5235082851004165,False,False
R3,funding,BTCUSDT,693857,gross,32385,-0.09280909819031524,0.10419774133355586,0.356300908002761,-0.5468117102234666,-0.009074047340692224,0.010211551666503406,False,1.0065896149726061,False,False
R3,funding,BTCUSDT,707014,taker_4_1,32385,-0.23572324555183122,-0.0622495847277743,0.32413669578752763,-0.5065260851607918,-0.011006738535502462,0.008990019915224193,False,0.522747844787544,False,False
