round,family,symbol,engine,seed,oos_start,oos_end,n_oos_bars,n_folds,budget_per_fold_per_engine,unique_evals_this_unit_engine,total_return_net,max_drawdown,n_trades,sharpe_concat_ann,mean_fold_test_sharpe,n_folds_with_winner,bh_total_return,bh_sharpe_ann,bh_max_drawdown,pass_positive_return,pass_beats_bh,pass_double_costs,pass_bootstrap_ci,run_dir
CRT_INTRADAY_V1,failed_breakout_reversal,BTCUSDT,genetic_algorithm,765570,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,0.04965754276873802,-0.12954340051401048,245,0.19848629670240836,-0.537498923455112,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,true,false,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T012601Z_8c481a
CRT_INTRADAY_V1,failed_breakout_reversal,BTCUSDT,genetic_algorithm,891022,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.012180001349219038,-0.14102699084543868,220,0.0017670024008590883,-0.3442812692423114,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T010901Z_7584f1
CRT_INTRADAY_V1,failed_breakout_reversal,BTCUSDT,random_search,278037,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,0.10383365813555123,-0.12553554033658354,335,0.30403992818992237,0.14793159144170287,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,true,false,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T014646Z_ba30f4
CRT_INTRADAY_V1,failed_breakout_reversal,BTCUSDT,random_search,341110,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.07952791534649073,-0.19350939120563349,320,-0.1564554066250975,-0.40099906406096925,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T011321Z_955afe
CRT_INTRADAY_V1,failed_breakout_reversal,BTCUSDT,random_search,605142,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,0.058405232201000024,-0.12000343428800175,398,0.1926371037552745,-0.0180151639513943,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,true,false,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T013416Z_f5f2ae
CRT_INTRADAY_V1,failed_breakout_reversal,BTCUSDT,random_search,671194,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.04092751264391059,-0.12801144437786405,349,-0.04650761872088169,-0.2349800175560981,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T013825Z_3b6394
CRT_INTRADAY_V1,failed_breakout_reversal,BTCUSDT,random_search,683778,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.09174802688127248,-0.2047103841719795,342,-0.17890325065723944,-0.1878676288445171,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T012154Z_cf6809
CRT_INTRADAY_V1,failed_breakout_reversal,BTCUSDT,random_search,692467,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,0.04118384607831871,-0.16556115267958915,301,0.1669408510009223,0.001282253707108453,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,true,false,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T013011Z_988635
CRT_INTRADAY_V1,failed_breakout_reversal,BTCUSDT,random_search,693857,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,0.12420840132983346,-0.15895415343029307,324,0.35086903055129426,-0.07282135910832369,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,true,false,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T011748Z_c1a06f
CRT_INTRADAY_V1,failed_breakout_reversal,BTCUSDT,random_search,707014,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,0.08234462803168263,-0.11020890984908771,281,0.28150547829931755,-0.05765243917052914,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,true,false,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T014249Z_b44d72
CRT_INTRADAY_V1,failed_breakout_reversal,BTCUSDT,random_search,765570,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.08806249851813763,-0.1757338755985367,310,-0.21424903204853757,-0.5086988579431664,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T012601Z_8c481a
CRT_INTRADAY_V1,failed_breakout_reversal,BTCUSDT,random_search,891022,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,0.06021440096042552,-0.14357903116009318,315,0.21389871923287293,-0.057746942380895984,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,true,false,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T010901Z_7584f1
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,genetic_algorithm,278037,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.26182090042031625,-0.3090174417239655,329,-0.6850066089931085,-0.5384857980113993,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,false,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T022435Z_fbace9
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,genetic_algorithm,341110,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.14418092577412,-0.2723062923770906,213,-0.41854106849680117,0.10016624514369626,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T015450Z_28362a
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,genetic_algorithm,605142,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.15494666371789256,-0.2594017213491465,232,-0.4487627909459059,-0.07525127365258913,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T021318Z_6a2c03
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,genetic_algorithm,671194,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.07038773793186226,-0.2783464412911776,398,-0.07634455520246254,-0.08729469377263258,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T021700Z_6eef93
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,genetic_algorithm,683778,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.0031814126562019762,-0.16211818381666432,174,0.031178281220858972,0.19752914796861365,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T020220Z_4d166f
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,genetic_algorithm,692467,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.16957609109671268,-0.22948693919365903,260,-0.4998187299583366,-0.35026121208136296,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T020936Z_aa37b8
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,genetic_algorithm,693857,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.1955932596514468,-0.23709465293741605,285,-0.5048966291620436,-0.3934747747646765,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T015833Z_348469
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,genetic_algorithm,707014,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.144515764795221,-0.2781820148624017,214,-0.41444164955205826,0.07712614618821831,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T022051Z_8df86a
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,genetic_algorithm,765570,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,0.0020650279204450506,-0.17715149858423307,201,0.04876116714568864,0.16829342034013697,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,true,true,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T020554Z_1e31e0
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,genetic_algorithm,891022,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.14149751278474754,-0.2613930343571478,313,-0.3181676789260381,-0.15879327465887252,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T015053Z_13b5b8
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,random_search,278037,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.22467012025358146,-0.281257072774881,358,-0.5498229883634711,-0.32873266568957155,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,false,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T022435Z_fbace9
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,random_search,341110,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.359491259387267,-0.40895955361251746,417,-0.8481164560601716,-0.7768417236604066,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,false,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T015450Z_28362a
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,random_search,605142,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.2549299940364571,-0.290813382963266,295,-0.7536105174062802,-0.6016756405855426,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,false,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T021318Z_6a2c03
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,random_search,671194,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.10153206284779637,-0.24169965910715474,298,-0.22971021234870145,-0.1650274923626572,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T021700Z_6eef93
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,random_search,683778,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.20394274384869693,-0.32389119911206055,324,-0.5018238911333818,-0.4882452424238529,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T020220Z_4d166f
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,random_search,692467,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.14526729092951118,-0.2457287932080099,369,-0.32488789001276785,-0.18410502698269446,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T020936Z_aa37b8
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,random_search,693857,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.09410528980187305,-0.23267653790882614,247,-0.21240285580535886,-0.20374736408198993,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T015833Z_348469
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,random_search,707014,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.01295456001769224,-0.17582471404894895,284,0.012515921285946856,0.16166787195747764,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T022051Z_8df86a
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,random_search,765570,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.171989060283666,-0.2844271395574268,248,-0.5300651315813941,-0.4770986469915342,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T020554Z_1e31e0
CRT_INTRADAY_V1,failed_breakout_reversal,ETHUSDT,random_search,891022,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.2524761042970476,-0.30573775637219813,242,-0.8442405531432862,-0.5067387787239458,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,false,false,false,artifacts\runs\search_failed_breakout_reversal_20260819T015053Z_13b5b8
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,genetic_algorithm,278037,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.05910111663609774,-0.11909606624109281,144,-0.38084863711320843,-0.6689883924362195,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T234302Z_3378c6
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,genetic_algorithm,341110,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.05070433112852679,-0.12427396060389673,122,-0.3517511333983001,-0.6870810124086815,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T222437Z_005b28
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,genetic_algorithm,605142,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.07555930246081677,-0.0932912496747782,126,-0.529969539871036,-0.791917189491097,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T231650Z_5da7e9
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,genetic_algorithm,671194,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.04620117545170699,-0.14135311988421995,134,-0.2620956882999287,-0.7642791613166435,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T232556Z_3ccc2a
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,genetic_algorithm,683778,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.04089478148192793,-0.11911832008925194,138,-0.24410568256142565,-0.660490836685177,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T224703Z_7ec147
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,genetic_algorithm,692467,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.0647894367189914,-0.12442167946701788,120,-0.4551683074172961,-0.5279345930114361,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T230636Z_3ed04e
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,genetic_algorithm,693857,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.05905874270770484,-0.1001317076557211,106,-0.4482171581096677,-0.8215601025013338,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T223652Z_f9d13d
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,genetic_algorithm,707014,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.04299197344244121,-0.10401409743479206,118,-0.27209634197181676,-0.635497303923388,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T233428Z_2e3c6b
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,genetic_algorithm,765570,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.09144921208943291,-0.14938153584710845,118,-0.6701212502080003,-0.8431250465747117,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T225639Z_10f701
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,genetic_algorithm,891022,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.0678229514802996,-0.12726176689150104,112,-0.4874615001646763,-0.6697394926466023,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T221319Z_f07f8f
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,random_search,278037,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.12616515253789506,-0.18188386850569938,142,-0.7977312526214939,-0.9058690404883811,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T234302Z_3378c6
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,random_search,341110,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.05913526359517285,-0.15299689019059404,116,-0.38408794828895776,-0.7650269531058104,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T222437Z_005b28
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,random_search,605142,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.1020443364861795,-0.159301078663857,112,-0.7335349363665702,-0.9668811313272563,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T231650Z_5da7e9
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,random_search,671194,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.04779740838879476,-0.1085131213177104,106,-0.3464264682927076,-0.5495494573964329,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T232556Z_3ccc2a
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,random_search,683778,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.0963774782661676,-0.13139253589628275,136,-0.654520857721504,-1.0046033074950627,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T224703Z_7ec147
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,random_search,692467,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.015130479443837053,-0.09145705301289031,134,-0.07912530134188021,-0.31531434430421357,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T230636Z_3ed04e
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,random_search,693857,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.02687888068936717,-0.10624554033867384,136,-0.15988759748087616,-0.5577258824942832,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T223652Z_f9d13d
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,random_search,707014,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.08474547918190656,-0.13028878517675546,114,-0.5625296605661592,-0.6607771181072299,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T233428Z_2e3c6b
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,random_search,765570,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.058781501427584204,-0.13554621935370148,124,-0.4049684346728772,-0.6882193524329376,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T225639Z_10f701
CRT_INTRADAY_V1,opening_range_breakout_retest,BTCUSDT,random_search,891022,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.08325685303935737,-0.11318706495768283,150,-0.5640795440029117,-0.8144113414373773,15,0.522747844787544,0.4778480838265403,-0.6788115023551706,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T221319Z_f07f8f
CRT_INTRADAY_V1,opening_range_breakout_retest,ETHUSDT,genetic_algorithm,278037,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.20733045093702307,-0.20902981358188255,122,-1.1519067785100532,-0.7306720588304849,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_opening_range_breakout_retest_20260819T005949Z_131d40
CRT_INTRADAY_V1,opening_range_breakout_retest,ETHUSDT,genetic_algorithm,341110,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.24021623582522478,-0.24021623582522478,110,-1.3731749235840995,-1.0968081095959457,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T235852Z_5ef771
CRT_INTRADAY_V1,opening_range_breakout_retest,ETHUSDT,genetic_algorithm,605142,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.13132361792698022,-0.13132361792698022,116,-0.7121495657309681,-0.5215941737871449,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_opening_range_breakout_retest_20260819T003727Z_bd4b0d
CRT_INTRADAY_V1,opening_range_breakout_retest,ETHUSDT,genetic_algorithm,671194,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.20846265097275218,-0.20846265097275218,118,-1.1475126029873337,-0.7599256165545785,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_opening_range_breakout_retest_20260819T004454Z_762df3
CRT_INTRADAY_V1,opening_range_breakout_retest,ETHUSDT,genetic_algorithm,683778,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.24772412445865832,-0.24772412445865832,136,-1.3619618167657912,-0.9988943227972228,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260819T001436Z_55982d
CRT_INTRADAY_V1,opening_range_breakout_retest,ETHUSDT,genetic_algorithm,692467,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.08641389451701142,-0.09566987381008107,112,-0.43731376031596964,-0.27677433306714516,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_opening_range_breakout_retest_20260819T003001Z_cad325
CRT_INTRADAY_V1,opening_range_breakout_retest,ETHUSDT,genetic_algorithm,693857,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.2193974265160361,-0.2346213241464502,114,-1.2439505795372747,-0.8608699221134729,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,false,false,false,artifacts\runs\search_opening_range_breakout_retest_20260819T000644Z_1471c5
CRT_INTRADAY_V1,opening_range_breakout_retest,ETHUSDT,genetic_algorithm,707014,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.09772877794712709,-0.11243715053722714,102,-0.5306773008629883,-0.35176670503181595,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_opening_range_breakout_retest_20260819T005220Z_b5833e
CRT_INTRADAY_V1,opening_range_breakout_retest,ETHUSDT,genetic_algorithm,765570,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.19131817809230522,-0.2063828090758243,136,-0.9456723138125661,-0.7217718609729408,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_opening_range_breakout_retest_20260819T002232Z_c7e5dc
CRT_INTRADAY_V1,opening_range_breakout_retest,ETHUSDT,genetic_algorithm,891022,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.015644528857504558,-0.174470696550989,130,-0.04340632925118285,-0.05866303082031126,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T235101Z_349e9b
CRT_INTRADAY_V1,opening_range_breakout_retest,ETHUSDT,random_search,278037,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,0.009051630274438338,-0.07356422325541656,104,0.07415087330668549,-0.13334706922674144,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,true,true,false,false,artifacts\runs\search_opening_range_breakout_retest_20260819T005949Z_131d40
CRT_INTRADAY_V1,opening_range_breakout_retest,ETHUSDT,random_search,341110,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.07732625759021661,-0.09682393148007096,100,-0.4727939047118177,-0.7631450961868548,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_opening_range_breakout_retest_20260818T235852Z_5ef771
CRT_INTRADAY_V1,opening_range_breakout_retest,ETHUSDT,random_search,605142,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.04075562289573409,-0.0968749460135353,122,-0.19181042016468983,-0.33130409683644035,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_opening_range_breakout_retest_20260819T003727Z_bd4b0d
CRT_INTRADAY_V1,opening_range_breakout_retest,ETHUSDT,random_search,671194,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.07868850355824519,-0.09315056378645248,104,-0.4719326842049855,-0.37089892540890723,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_opening_range_breakout_retest_20260819T004454Z_762df3
CRT_INTRADAY_V1,opening_range_breakout_retest,ETHUSDT,random_search,683778,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.11868134899094707,-0.1458754692044606,106,-0.6624717360350804,-0.5216709179331503,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_opening_range_breakout_retest_20260819T001436Z_55982d
CRT_INTRADAY_V1,opening_range_breakout_retest,ETHUSDT,random_search,692467,2022-03-31 00:00:00+00:00,2025-12-09 22:00:00+00:00,32385,15,100,1500,-0.11512950407158162,-0.1730171578144074,116,-0.6268011242104763,-0.43598404972931065,15,-0.2190192992677874,0.24043085765021407,-0.74563556228467,false,true,false,false,artifacts\runs\search_opening_range_breakout_retest_20260819T003001Z_cad325
